gene_id,gene_name,comparison,raw_log2FoldChange,raw_lfcSE,stat,pvalue,padj,shrunken_log2FoldChange,shrunken_lfcSE
ENSG00000002834,LASP1,KOsiCONT_vs_EVsiCONT,0.4814489041561016,0.11520652355125982,4.179007310657077,2.9278427509948218e-5,1.764082976769984e-4,0.43504385210836866,0.11532491236634929
ENSG00000002919,SNX11,KOsiCONT_vs_EVsiCONT,0.24041611662183543,0.09434859478306254,2.5481684933901625,0.010829015395179763,0.033367369170209334,0.21681702870440642,0.09075524643266325
ENSG00000002933,TMEM176A,KOsiCONT_vs_EVsiCONT,-1.4292728984675327,0.2938131697346171,-4.86456376260637,1.147095241154325e-6,9.051102675976764e-6,-1.2555080511692887,0.3158599174106783
ENSG00000003147,ICA1,KOsiCONT_vs_EVsiCONT,-0.47877168835544176,0.10112174196534626,-4.734606812049515,2.194801632951394e-6,1.647093848567644e-5,-0.4425289068788197,0.10144291734141149
ENSG00000003393,ALS2,KOsiCONT_vs_EVsiCONT,-0.3295658500255532,0.10723658108054523,-3.0732595790051978,0.0021173422242065417,0.008096719556922285,-0.2931706705832064,0.1039252895521635
ENSG00000003509,NDUFAF7,KOsiCONT_vs_EVsiCONT,-0.4234965213548033,0.12054311643741067,-3.513236872175065,4.4268263546973983e-4,0.0020404390364521896,-0.37387269123938965,0.11871139017926861
ENSG00000003756,RBM5,KOsiCONT_vs_EVsiCONT,-0.3376938725609229,0.0881751424090269,-3.829808076684792,1.2824323969782376e-4,6.751531874197298e-4,-0.31172432361745217,0.08655574101683217
ENSG00000004478,FKBP4,KOsiCONT_vs_EVsiCONT,0.22317925955219783,0.06618506817392547,3.372048495375312,7.461130954465487e-4,0.003240963413604964,0.21142565588570164,0.06483712494060108
ENSG00000004766,VPS50,KOsiCONT_vs_EVsiCONT,0.3718140526079004,0.1426046857594347,2.607305998591994,0.009125776669333169,0.02882494686544449,0.3090529095446439,0.13615177299621467
ENSG00000004776,HSPB6,KOsiCONT_vs_EVsiCONT,0.6770049675313278,0.27860293784559115,2.429999384667441,0.015098848466686793,0.04417256164323506,0.45521206727536084,0.26591863293875173
ENSG00000004779,NDUFAB1,KOsiCONT_vs_EVsiCONT,0.26930240683638645,0.11143703248567258,2.416632970471558,0.01566480354407556,0.045566454251504566,0.23517554455335277,0.10621317356896443
ENSG00000004799,PDK4,KOsiCONT_vs_EVsiCONT,-2.3752858694061993,0.21536572519268218,-11.02908026465721,2.7668005255795485e-28,1.7216416270418742e-26,-2.33469761707947,0.2164391837904262
ENSG00000004809,SLC22A16,KOsiCONT_vs_EVsiCONT,0.6758655664556333,0.16447858704813723,4.1091401536531365,3.971350127231876e-5,2.3300737087512114e-4,0.5909380538695906,0.1692574397487561
ENSG00000004838,ZMYND10,KOsiCONT_vs_EVsiCONT,0.8115727108306199,0.27433210725699586,2.958358461739712,0.0030928223749962396,0.01127825395121126,0.5920511582205873,0.27874949023510687
ENSG00000004848,ARX,KOsiCONT_vs_EVsiCONT,-3.417759612239273,0.19104769331501228,-17.889562302141176,1.4222107596230115e-71,4.82711261004774e-69,-3.3886511779739554,0.1912896294511727
ENSG00000004864,SLC25A13,KOsiCONT_vs_EVsiCONT,0.6489321507514623,0.06346117202675448,10.22565657120042,1.5219308705776556e-24,7.54264898933851e-23,0.6367832020322673,0.06395502975250648
ENSG00000004866,ST7,KOsiCONT_vs_EVsiCONT,0.3431158411174528,0.07787963853797675,4.405719486617005,1.054333325071183e-5,7.018758043066738e-5,0.3223261415119182,0.07686675342589717
ENSG00000004948,CALCR,KOsiCONT_vs_EVsiCONT,-1.08530081236613,0.22703944896760936,-4.780230119924951,1.7509466039638994e-6,1.3345680461175676e-5,-0.9582074382518676,0.23637841087601313
ENSG00000004961,HCCS,KOsiCONT_vs_EVsiCONT,0.5205435884818568,0.09458548747711051,5.503419206966895,3.7249527364504354e-8,3.73847071009078e-7,0.48924457220835665,0.09548981224058092
ENSG00000005001,PRSS22,KOsiCONT_vs_EVsiCONT,-0.36022845481824245,0.15092022735620875,-2.3868798843511874,0.016992041968429215,0.0487810755010615,-0.29272390263798537,0.14244522176333993
ENSG00000005007,UPF1,KOsiCONT_vs_EVsiCONT,0.2388511324138814,0.09981402640156989,2.3929616009371277,0.016712990120619244,0.048158951851298135,0.2129688937427649,0.09554887320483077
ENSG00000005020,SKAP2,KOsiCONT_vs_EVsiCONT,0.4036784398044028,0.1293379753973684,3.121113026272223,0.0018016886868829011,0.007038651600080898,0.34836852571398497,0.1260123588446722
ENSG00000005022,SLC25A5,KOsiCONT_vs_EVsiCONT,0.5023175123789412,0.07221904523842529,6.955471520297463,3.5138476507798014e-12,5.958645058676634e-11,0.4837422933253359,0.07267296120841267
ENSG00000005059,MCUB,KOsiCONT_vs_EVsiCONT,-0.4681011070351954,0.10523358549925732,-4.448210187027211,8.658877802191575e-6,5.874243538670305e-5,-0.4289597462622973,0.10528729367213438
ENSG00000005075,POLR2J,KOsiCONT_vs_EVsiCONT,0.608154186094774,0.11575738491865308,5.253696656348501,1.4907633754930506e-7,1.3636010769465018e-6,0.5644056513498542,0.11806052886128299
ENSG00000005108,THSD7A,KOsiCONT_vs_EVsiCONT,-3.0271454135189484,0.3524226967933496,-8.589530246100972,8.732561618348945e-18,2.5978501037534494e-16,-2.9247914247921543,0.35384266558835864
ENSG00000005189,REXO5,KOsiCONT_vs_EVsiCONT,0.7412545009149554,0.10271598884060262,7.216544466755352,5.332523164153927e-13,9.839691219127852e-12,0.7116120667237984,0.10422087950956095
ENSG00000005238,FAM214B,KOsiCONT_vs_EVsiCONT,-0.40502073804395633,0.1295983845513843,-3.1251989710054615,0.0017768482886121523,0.006951306062382261,-0.3494507767598088,0.12629669578788977
ENSG00000005302,MSL3,KOsiCONT_vs_EVsiCONT,0.768985948295231,0.08680809956063801,8.85845851006186,8.112842132800934e-19,2.596225380241053e-17,0.7486625390634261,0.08756546583365725
ENSG00000005379,TSPOAP1,KOsiCONT_vs_EVsiCONT,-0.49038528977566026,0.15320852854241795,-3.2007701819281564,0.0013706080346033733,0.0055350623009104314,-0.4122921727965327,0.1513289219492865
ENSG00000005421,PON1,KOsiCONT_vs_EVsiCONT,-1.664204744948243,0.2512702392775533,-6.6231669525731665,3.515835382927466e-11,5.339540909353096e-10,-1.568390894520742,0.2642459621340769
ENSG00000005448,WDR54,KOsiCONT_vs_EVsiCONT,0.5230515951206355,0.12035936120831867,4.345749178706049,1.388011037404269e-5,9.041243166296316e-5,0.47304568558303933,0.12140126811727443
ENSG00000005469,CROT,KOsiCONT_vs_EVsiCONT,0.8499271586514633,0.14792072751370353,5.745828680924553,9.147188554611728e-9,9.918014076082155e-8,0.7912469810977095,0.15113886811489566
ENSG00000005471,ABCB4,KOsiCONT_vs_EVsiCONT,0.6620139843779963,0.07972001488044192,8.304238093417759,1.0046200848978381e-16,2.6951490445265235e-15,0.6429216328934306,0.0806444400612284
ENSG00000005486,RHBDD2,KOsiCONT_vs_EVsiCONT,0.3036297035723473,0.11735506966152008,2.587273855727644,0.009673867290048783,0.030316774085671908,0.2632144029199264,0.11216907341387736
ENSG00000005513,SOX8,KOsiCONT_vs_EVsiCONT,1.0298495902189475,0.1970525352576852,5.226269171681629,1.7296451001583045e-7,1.5623885392249157e-6,0.933095735933393,0.20285238878005712
ENSG00000005882,PDK2,KOsiCONT_vs_EVsiCONT,0.6117677085135373,0.12266542870660421,4.987287086215517,6.123304195771518e-7,5.061554881530546e-6,0.5626960246816831,0.12524829261339943
ENSG00000005893,LAMP2,KOsiCONT_vs_EVsiCONT,-0.48138683027419416,0.1107982413077788,-4.344715444868686,1.3945631682654483e-5,9.078642700469139e-5,-0.4382727556357504,0.11102147672279807
ENSG00000006016,CRLF1,KOsiCONT_vs_EVsiCONT,-2.350920121555858,0.4194780850863243,-5.604393185575029,2.089858198911191e-8,2.1764255468995623e-7,-2.1714202202904804,0.4424992728669827
ENSG00000006047,YBX2,KOsiCONT_vs_EVsiCONT,0.7978950024818424,0.18767730014688075,4.251419867279584,2.1241951370683177e-5,1.3247242557201387e-4,0.6955215563584348,0.19474594242188983
ENSG00000006062,MAP3K14,KOsiCONT_vs_EVsiCONT,0.33421144629894967,0.10691621667586917,3.125919123309015,0.0017725029143965945,0.006937941252035316,0.2977297000468607,0.10374701310358606
ENSG00000006071,ABCC8,KOsiCONT_vs_EVsiCONT,-0.7592012324005567,0.11214217762214929,-6.769988317496399,1.2879279505839293e-11,2.0549055570534616e-10,-0.7241426144364657,0.11398323878548801
ENSG00000006210,CX3CL1,KOsiCONT_vs_EVsiCONT,1.2728769157704105,0.2936057505671727,4.335326925005833,1.4554365090630933e-5,9.439268453828128e-5,1.0753293741999537,0.315112001208115
ENSG00000006282,SPATA20,KOsiCONT_vs_EVsiCONT,-0.26454891617633,0.10052936836193012,-2.6315585235141405,0.00849942272659025,0.02712960508668398,-0.23627479076560337,0.09660930402307139
ENSG00000006283,CACNA1G,KOsiCONT_vs_EVsiCONT,-0.9869656795208275,0.1582141354228222,-6.238163719589235,4.427371617345131e-10,5.796467071896451e-9,-0.9247902332556226,0.1607917395116155
ENSG00000006327,TNFRSF12A,KOsiCONT_vs_EVsiCONT,1.2000201541599609,0.15093192904022623,7.950737539703296,1.8540437089431956e-15,4.348945876862464e-14,1.1496182834062034,0.15337978119434922
ENSG00000006432,MAP3K9,KOsiCONT_vs_EVsiCONT,-0.39063430565573354,0.1517603428997283,-2.574020974068535,0.010052417915844417,0.03130166996564231,-0.31947897640092804,0.14471747190656736
ENSG00000006451,RALA,KOsiCONT_vs_EVsiCONT,0.19588478293376585,0.0807798214372342,2.4249222076576147,0.015311667378163519,0.044687436380531326,0.18065403766002525,0.0781152348527954
ENSG00000006453,BAIAP2L1,KOsiCONT_vs_EVsiCONT,0.7977103363900458,0.07758179707431846,10.28218430704679,8.478397167528521e-25,4.25839854147548e-23,0.7819509674863804,0.0780090713686796
ENSG00000006459,KDM7A,KOsiCONT_vs_EVsiCONT,-0.6585990407282725,0.14069961560121647,-4.680887278291742,2.856359698316905e-6,2.1027050148536637e-5,-0.5961744636907904,0.14442414884127372
ENSG00000006468,ETV1,KOsiCONT_vs_EVsiCONT,-1.0749740457246564,0.1442407655357171,-7.452636858464744,9.149286617299254e-14,1.8348538004845176e-12,-1.0257429183736135,0.14590114741003177
ENSG00000006530,AGK,KOsiCONT_vs_EVsiCONT,0.5173342172374537,0.07050004450707124,7.338069370801097,2.1669685293683676e-13,4.1774752174165925e-12,0.4998256887782224,0.07100202672046495
ENSG00000006576,PHTF2,KOsiCONT_vs_EVsiCONT,0.4784769146624346,0.09815958956831046,4.874479577254718,1.090956703317044e-6,8.641626984089498e-6,0.4442409830392217,0.09850281779659194
ENSG00000006607,FARP2,KOsiCONT_vs_EVsiCONT,-0.6392708805808984,0.12380284239211323,-5.1636203840633526,2.422186792527155e-7,2.138723150942089e-6,-0.5905010730352267,0.12664230685339145
ENSG00000006611,USH1C,KOsiCONT_vs_EVsiCONT,0.38049377153281794,0.07719185513154651,4.929195844359478,8.256877261875579e-7,6.679751084986452e-6,0.35928858630177257,0.07660252342235728
ENSG00000006625,GGCT,KOsiCONT_vs_EVsiCONT,0.37804103765682207,0.10829275476725461,3.4909171760319233,4.813654530097817e-4,0.0021970390205525918,0.33852803089545125,0.10608033109624807
ENSG00000006634,DBF4,KOsiCONT_vs_EVsiCONT,0.5601469378224714,0.1029008858676059,5.443557974254627,5.22267251681147e-8,5.124532941265604e-7,0.5241824100771681,0.10437943249693542
ENSG00000006638,TBXA2R,KOsiCONT_vs_EVsiCONT,-1.633264983938345,0.6002408788558539,-2.7210159145634747,0.006508162822857854,0.021608026588830414,-0.8582345516829747,0.633141959174192
ENSG00000006695,COX10,KOsiCONT_vs_EVsiCONT,-0.2547342596477058,0.09864245745953135,-2.582399771946193,0.009811585689624269,0.03067113187737556,-0.22811135496775395,0.09477570565471691
ENSG00000006704,GTF2IRD1,KOsiCONT_vs_EVsiCONT,-0.7053866944363893,0.14420490064524633,-4.89155840945855,1.000406956313688e-6,7.9921955165417e-6,-0.6423625320752392,0.14832345534538216
ENSG00000006712,PAF1,KOsiCONT_vs_EVsiCONT,-0.6637205060054172,0.0867811855649495,-7.648207404457156,2.0380031875556184e-14,4.3790922963425844e-13,-0.6410112425544913,0.08795255352601702
ENSG00000006756,ARSD,KOsiCONT_vs_EVsiCONT,0.218693691141758,0.08638945638330414,2.5314859046158245,0.011358038241683995,0.034720444139187116,0.19991682163585517,0.08338207886138427
ENSG00000006757,PNPLA4,KOsiCONT_vs_EVsiCONT,0.549952164265017,0.09214465864157412,5.968356412325868,2.3965541621888596e-9,2.8419909892637714e-8,0.5208729404675814,0.09327447562243268
ENSG00000007038,PRSS21,KOsiCONT_vs_EVsiCONT,2.3104014439892486,0.4550466757954091,5.077284522408015,3.828673228322693e-7,3.2697715969369666e-6,2.082185903062647,0.49257811136206126
ENSG00000007047,MARK4,KOsiCONT_vs_EVsiCONT,-1.1011264607825024,0.09334721345040121,-11.79602925552321,4.0916717906171434e-32,3.1070352468343944e-30,-1.0808714880035561,0.09378957723456807
ENSG00000007062,PROM1,KOsiCONT_vs_EVsiCONT,2.3293495626472804,0.8110530421623683,2.8720064429287446,0.0040787465138620764,0.01439092780863512,1.1657118821798234,0.9207510519411592
ENSG00000007168,PAFAH1B1,KOsiCONT_vs_EVsiCONT,-0.2666543681582265,0.07544542696796741,-3.5344006770807,4.0870100768338055e-4,0.0018990481794472947,-0.24963253067502,0.07381520209411556
ENSG00000007171,NOS2,KOsiCONT_vs_EVsiCONT,5.954294035258917,1.6259513922558242,3.6620369241161663,2.5021778330096815e-4,0.0012278485353176313,3.1628103817419984,2.0072631964620933
ENSG00000007174,DNAH9,KOsiCONT_vs_EVsiCONT,-1.8982730236744836,0.5336436904078666,-3.5571919199937017,3.7484030725130554e-4,0.0017577554370392496,-1.375259869450755,0.6363962930991452
ENSG00000007341,ST7L,KOsiCONT_vs_EVsiCONT,0.42651224513977465,0.0763556139253847,5.585866227944493,2.3253818642657244e-8,2.407157076775254e-7,0.40533744033117,0.07624555521977057
ENSG00000007372,PAX6,KOsiCONT_vs_EVsiCONT,-0.30302395633737184,0.09786684876001701,-3.0962880707483316,0.0019595988454087685,0.007577589113758299,-0.273494025365358,0.09492049214396665
ENSG00000007516,BAIAP3,KOsiCONT_vs_EVsiCONT,-0.9252319852569408,0.15327142499700053,-6.036558903755526,1.5743529964230915e-9,1.916689210482265e-8,-0.8650408258271493,0.15602133376929644
ENSG00000007545,CRAMP1,KOsiCONT_vs_EVsiCONT,-0.31769047068188516,0.11379744651589972,-2.7917187986946406,0.005242889767051076,0.01790880964801939,-0.27821850858407465,0.10945465926683816
ENSG00000007923,DNAJC11,KOsiCONT_vs_EVsiCONT,0.2002397712081687,0.06977906728134858,2.8696252187035363,0.004109585775471165,0.01447693520307117,0.18834627650868221,0.06806528227847633
ENSG00000007944,MYLIP,KOsiCONT_vs_EVsiCONT,-0.6106048556203807,0.1119390762723005,-5.454796269133372,4.9029025560702214e-8,4.836191992889873e-7,-0.5698456051823911,0.11411492281345698
ENSG00000007968,E2F2,KOsiCONT_vs_EVsiCONT,0.7244853763199569,0.15900861870649566,4.556264825224603,5.207127887021551e-6,3.6889586273614724e-5,0.6482806925069755,0.16405382420139106
ENSG00000008056,SYN1,KOsiCONT_vs_EVsiCONT,0.3464200966376095,0.12811963495220977,2.7038798289335473,0.00685350698461271,0.022570627751001073,0.2957553834993904,0.12279826671072343
ENSG00000008083,JARID2,KOsiCONT_vs_EVsiCONT,-0.3746157626697451,0.09114821418273895,-4.109962724214156,3.95722991822572e-5,2.3230059590716553e-4,-0.3458157841041455,0.08994127611205117
ENSG00000008130,NADK,KOsiCONT_vs_EVsiCONT,0.286664906084344,0.08321416590094782,3.444905118986223,5.712598764862177e-4,0.0025565227232004347,0.2653250001283484,0.08124991850340692
ENSG00000008256,CYTH3,KOsiCONT_vs_EVsiCONT,-0.6049008570143563,0.19839157229891438,-3.049024966156117,0.0022958540126050133,0.008680071854238802,-0.47998987203322946,0.198279028057243
ENSG00000008282,SYPL1,KOsiCONT_vs_EVsiCONT,0.411158158226579,0.07711041864818863,5.332070107185669,9.709943488999355e-8,9.120018620422412e-7,0.38965588466165224,0.07683935398783219
ENSG00000008283,CYB561,KOsiCONT_vs_EVsiCONT,0.4298941981883182,0.0967189884335936,4.444775582857545,8.798366088476083e-6,5.965260252662008e-5,0.3966644971142872,0.09625056753252494
ENSG00000008294,SPAG9,KOsiCONT_vs_EVsiCONT,-0.24893389988077616,0.09226873582447516,-2.6979225157514737,0.0069773678936112336,0.022931340696124593,-0.22563661673076332,0.08901928127738634
ENSG00000008323,PLEKHG6,KOsiCONT_vs_EVsiCONT,0.6546951580517774,0.10604875597643137,6.1735298261988,6.678194462411632e-10,8.57296470787868e-9,0.6198853613813239,0.10807311447244841
ENSG00000008382,MPND,KOsiCONT_vs_EVsiCONT,0.40615016791887,0.1415148213344558,2.870018589494422,0.004104476679531623,0.014465693168059242,0.341555542500745,0.13682521312694412
ENSG00000008441,NFIX,KOsiCONT_vs_EVsiCONT,1.6100265196495038,0.1650035334372867,9.757527527502498,1.712799622450632e-22,7.105263767132704e-21,1.569621837254337,0.1688932106745249
ENSG00000008853,RHOBTB2,KOsiCONT_vs_EVsiCONT,0.22777217017416762,0.08920754679745337,2.5532836441666378,0.010671255367471433,0.03294924762050001,0.207252381998675,0.08600978204773892
ENSG00000009413,REV3L,KOsiCONT_vs_EVsiCONT,-0.3998548626887437,0.11413493737772361,-3.5033520136384264,4.594418656267724e-4,0.0021081436361952742,-0.35558568076921493,0.11206344959796495
ENSG00000009830,POMT2,KOsiCONT_vs_EVsiCONT,0.4418728561505841,0.12193895668043554,3.623721804579621,2.9039394726903644e-4,0.001401360364664732,0.3907308460742249,0.12060520542990863
ENSG00000010030,ETV7,KOsiCONT_vs_EVsiCONT,1.4961020000605731,0.44373897757987607,3.3715812124961784,7.473799990909747e-4,0.0032452140646708517,1.0547866517461277,0.5015997253458186
ENSG00000010165,METTL13,KOsiCONT_vs_EVsiCONT,0.2071294577607647,0.08207154159464576,2.523767115083379,0.011610481618392324,0.03539553602798128,0.19072267669875517,0.0793785764611064
ENSG00000010278,CD9,KOsiCONT_vs_EVsiCONT,-4.557607441983409,0.16889151649270073,-26.985413694123487,2.1921490756548813e-160,9.821266288748998e-157,-4.5365260230634465,0.1688892611779683
ENSG00000010292,NCAPD2,KOsiCONT_vs_EVsiCONT,0.5511867955101203,0.1287035356024613,4.2826080334935215,1.8471539758010843e-5,1.1728485320839026e-4,0.49492255298786353,0.1303609482027865
ENSG00000010310,GIPR,KOsiCONT_vs_EVsiCONT,-0.7789059275209288,0.10238370797737947,-7.607713599247834,2.7898720842702792e-14,5.929404607185818e-13,-0.7504777569495689,0.10362773048855968
ENSG00000010318,PHF7,KOsiCONT_vs_EVsiCONT,1.3507917258563915,0.20199162337017013,6.687365066525203,2.272245528345545e-11,3.527413172589643e-10,1.268855152353452,0.20905826240730002
ENSG00000010327,STAB1,KOsiCONT_vs_EVsiCONT,2.968478306682238,0.661428408137085,4.48798126926989,7.1901248695351405e-6,4.971067586298723e-5,2.5321242474898,0.7342628982827344
ENSG00000010361,FUZ,KOsiCONT_vs_EVsiCONT,-0.3055254209480196,0.11323465867474564,-2.6981617158895537,0.006972356101127519,0.02291823169792481,-0.26731940376512536,0.10864424180601467
ENSG00000010404,IDS,KOsiCONT_vs_EVsiCONT,-0.6047672352969021,0.10921862103815058,-5.537217276215693,3.073152129595817e-8,3.1249060760361277e-7,-0.5657864639846728,0.11125497426273827
ENSG00000010438,PRSS3,KOsiCONT_vs_EVsiCONT,-1.8883806535059187,0.5406429323560022,-3.492842577774528,4.779081536191472e-4,0.002185076924610226,-1.3423075219386484,0.6444433134963743
ENSG00000010626,LRRC23,KOsiCONT_vs_EVsiCONT,0.3949545605743978,0.1327060341887194,2.9761612799967967,0.0029188131713341154,0.010720500713404742,0.3376521258474959,0.12865306376305197
ENSG00000010704,HFE,KOsiCONT_vs_EVsiCONT,0.8582350134353857,0.3159288192987913,2.7165455033201815,0.006596712647346318,0.021851459388668677,0.5777050192865859,0.31494202173250946
ENSG00000010810,FYN,KOsiCONT_vs_EVsiCONT,-0.3346595122557892,0.07894110413614643,-4.239356871403976,2.2416106100676347e-5,1.3875191841979855e-4,-0.3135731558015371,0.07778718500550018
ENSG00000010818,HIVEP2,KOsiCONT_vs_EVsiCONT,-1.0387572330145727,0.20657185253002294,-5.028551665157773,4.941983650580898e-7,4.149376902423639e-6,-0.9321922447862544,0.21345218069441058
ENSG00000011009,LYPLA2,KOsiCONT_vs_EVsiCONT,0.3976239752439968,0.11928893035609317,3.333284773843112,8.582704630803846e-4,0.0036712080663478513,0.3498435190461386,0.11672744513400601
ENSG00000011105,TSPAN9,KOsiCONT_vs_EVsiCONT,-1.6727961615669222,0.09079012650185604,-18.424868716674,8.299177844134129e-76,3.3198193372580113e-73,-1.6619910771835056,0.09135180560102107
ENSG00000011114,BTBD7,KOsiCONT_vs_EVsiCONT,-0.3108342810679571,0.1068716305710486,-2.908482629179251,0.0036318735284124838,0.01299434577702732,-0.27585902391389083,0.10316365612205686
ENSG00000011201,ANOS1,KOsiCONT_vs_EVsiCONT,-6.294436141316745,0.40854877958495495,-15.406816654087837,1.472909152674292e-53,2.772658649500573e-51,-6.152448568999901,0.40504418102738465
ENSG00000011243,AKAP8L,KOsiCONT_vs_EVsiCONT,-0.2592267597563724,0.10289928888231231,-2.519227903050472,0.011761250355137594,0.035755352839378036,-0.23022664629108835,0.09859783920839574
ENSG00000011295,TTC19,KOsiCONT_vs_EVsiCONT,0.17813607187128286,0.06577984606846035,2.7080645899640414,0.006767684988269787,0.022324092390256442,0.16846245676254348,0.06423635457774038
ENSG00000011304,PTBP1,KOsiCONT_vs_EVsiCONT,-0.3253125731842068,0.11004733681921663,-2.9561149100647772,0.003115409980388721,0.011349536342606562,-0.2875227138005351,0.10633573856547066
ENSG00000011332,DPF1,KOsiCONT_vs_EVsiCONT,-0.8801330446344133,0.14867413837869878,-5.919879908048043,3.221767872619426e-9,3.747187025677454e-8,-0.8220774354735938,0.1515849177566777
ENSG00000011376,LARS2,KOsiCONT_vs_EVsiCONT,0.42775516421464554,0.08494482008472602,5.035682738370535,4.7614863522021825e-7,4.008344824339763e-6,0.40177483123189306,0.08472358290734192
ENSG00000011454,RABGAP1,KOsiCONT_vs_EVsiCONT,-0.35767583295034044,0.06895056564517145,-5.187424201724271,2.1322266520762615e-7,1.8946453483998544e-6,-0.34088738889115633,0.06838872436569648
ENSG00000011465,DCN,KOsiCONT_vs_EVsiCONT,4.83570666110392,0.9263636821246091,5.220095254612377,1.7883112746350477e-7,1.609480147171543e-6,4.163328944652217,0.9439447802287112
ENSG00000011478,QPCTL,KOsiCONT_vs_EVsiCONT,-0.5630995642423128,0.14700046105710116,-3.830597266110487,1.2783258841075686e-4,6.734660896023906e-4,-0.49078828541707203,0.14872179207844144
ENSG00000011485,PPP5C,KOsiCONT_vs_EVsiCONT,-0.41488432544779313,0.07958903396328411,-5.212832783460934,1.8597852655449157e-7,1.6671088328720149e-6,-0.3920142871997645,0.07931279222539352
ENSG00000011638,TMEM159,KOsiCONT_vs_EVsiCONT,-1.1366386661480827,0.20392811276347156,-5.573722282549766,2.4935313382763272e-8,2.569346619536707e-7,-1.0390887152231632,0.21000010031959962
ENSG00000012048,BRCA1,KOsiCONT_vs_EVsiCONT,0.34736792572164643,0.09939836268528665,3.4947047047593394,4.7458651642601793e-4,0.002172739128236098,0.3146750695730435,0.09717470827891561
ENSG00000012061,ERCC1,KOsiCONT_vs_EVsiCONT,-0.9169891700463377,0.10304291408064258,-8.899099741382425,5.630148214658242e-19,1.833153345298827e-17,-0.8905078115092846,0.10360106775677584
ENSG00000012171,SEMA3B,KOsiCONT_vs_EVsiCONT,1.4954222863391187,0.16416214759961226,9.109422045247724,8.282199095826024e-20,2.921725070009429e-18,1.4497278605324277,0.16837114048285481
ENSG00000012174,MBTPS2,KOsiCONT_vs_EVsiCONT,0.4844542762433449,0.09905271068375585,4.890873484422401,1.0038947768417743e-6,8.017200319441207e-6,0.44966424379048237,0.0994862170799091
ENSG00000012660,ELOVL5,KOsiCONT_vs_EVsiCONT,0.22832424782360763,0.08080626019753824,2.825576227206262,0.004719565698091226,0.016322833287469748,0.21108563089347177,0.07842090356491944
ENSG00000012779,ALOX5,KOsiCONT_vs_EVsiCONT,-0.9875520000845761,0.10261549978882525,-9.623809289209541,6.343735890896902e-22,2.540814048388994e-20,-0.9619631541802198,0.1030666291819954
ENSG00000012817,KDM5D,KOsiCONT_vs_EVsiCONT,-0.3800779728724827,0.11229697735324023,-3.3845788357856974,7.12875442041469e-4,0.0031104641170960168,-0.3378443881323783,0.1098153290950093
ENSG00000012822,CALCOCO1,KOsiCONT_vs_EVsiCONT,-0.532571296057124,0.10278380131585355,-5.181471099911337,2.2014270204567606e-7,1.9522631308492435e-6,-0.4959732663939681,0.10394215425769522
ENSG00000012963,UBR7,KOsiCONT_vs_EVsiCONT,0.44633777222719156,0.08884866159129143,5.023573391351341,5.071883048403963e-7,4.2488875156057275e-6,0.4179703430989231,0.0888114356009167
