gene_id,gene_name,comparison,raw_log2FoldChange,raw_lfcSE,stat,pvalue,padj,shrunken_log2FoldChange,shrunken_lfcSE
ENSG00000004866,ST7,EVsiINS_vs_EVsiCONT,-0.13461911442473112,0.07902892186284627,-1.7034158033733644,0.08849028231787935,0.6370466991448529,-0.03280464306803632,0.058911010976545275
ENSG00000004897,CDC27,EVsiINS_vs_EVsiCONT,0.06209058390318395,0.10717458219881894,0.5793405733833427,0.5623593936747393,0.9721030470969151,0.007255582153144837,0.039243954312684716
ENSG00000004939,SLC4A1,EVsiINS_vs_EVsiCONT,-2.626772565471349,2.3574198401929727,-1.1142574269911667,0.26516876531342626,NA,-0.005214593603655396,0.10745516983493256
ENSG00000004948,CALCR,EVsiINS_vs_EVsiCONT,0.5417591508279089,0.21681868150850248,2.498673763066233,0.012465901158658022,0.2516164841373354,0.1181968578525354,0.18575080100376876
ENSG00000004961,HCCS,EVsiINS_vs_EVsiCONT,0.19733362257280795,0.09517823885311112,2.0733060933955034,0.03814380198446456,0.4575730363571109,0.056999959144362566,0.08270636072591747
ENSG00000004975,DVL2,EVsiINS_vs_EVsiCONT,0.020185868414420532,0.12397655182285683,0.1628200503855196,0.8706601210051297,0.9923065384681053,0.0020422214689024016,0.03964620116835178
ENSG00000005001,PRSS22,EVsiINS_vs_EVsiCONT,-0.12131379408353217,0.1507014085468794,-0.8049944274130292,0.42082289552803215,0.935149838789034,-0.012177017048390762,0.053334666607926
ENSG00000005007,UPF1,EVsiINS_vs_EVsiCONT,-0.09808277944413045,0.09992916113557844,-0.9815230942553104,0.32633485153377695,0.9015125704337654,-0.013655942296926358,0.04463119546683875
ENSG00000005020,SKAP2,EVsiINS_vs_EVsiCONT,0.10594239688527994,0.1302346418976345,0.8134732459935777,0.4159467793685137,0.9340599150600788,0.011817617470774264,0.04893378433799939
ENSG00000005022,SLC25A5,EVsiINS_vs_EVsiCONT,0.06931961734536676,0.07232544602899016,0.9584402330209125,0.337840815705892,0.9081369503907437,0.010779463999227447,0.034797651945788044
ENSG00000005059,MCUB,EVsiINS_vs_EVsiCONT,0.0963077764874665,0.10481805807801428,0.9188090130021896,0.3581954773528816,0.917983510180076,0.012732685253204517,0.04463686301225825
ENSG00000005073,HOXA11,EVsiINS_vs_EVsiCONT,NA,NA,NA,NA,NA,0,0.13780267629316442
ENSG00000005075,POLR2J,EVsiINS_vs_EVsiCONT,-0.09204589822084246,0.11646916711761997,-0.7903027084231407,0.42935100545901717,0.9383648636962587,-0.010933920529384552,0.04510489474879632
ENSG00000005100,DHX33,EVsiINS_vs_EVsiCONT,0.14689517941809835,0.09612360800603897,1.5281904462935854,0.12646526013141882,0.7206711069966195,0.02831118236633034,0.05980126577411543
ENSG00000005102,MEOX1,EVsiINS_vs_EVsiCONT,NA,NA,NA,NA,NA,0,0.13780267629316442
ENSG00000005108,THSD7A,EVsiINS_vs_EVsiCONT,-0.022122249702447017,0.33183091729440095,-0.06666723487618882,0.9468466190400339,0.9961074620127957,-9.873449604957854e-4,0.0701472841926902
ENSG00000005156,LIG3,EVsiINS_vs_EVsiCONT,-0.043438584377591113,0.12359961433601645,-0.3514459540261954,0.7252538119907647,0.9837789446567288,-0.004490539094517002,0.04073049573756161
ENSG00000005175,RPAP3,EVsiINS_vs_EVsiCONT,0.14031196006988744,0.11534388072683309,1.216466440921871,0.2238072874514664,0.8350434919311053,0.020066991560727183,0.055512196493203124
ENSG00000005187,ACSM3,EVsiINS_vs_EVsiCONT,-0.2399303459133147,0.1145855722407323,-2.093896650524606,0.0362691877197203,0.4461847972475441,-0.06191601998385127,0.09499468975974454
ENSG00000005189,REXO5,EVsiINS_vs_EVsiCONT,-0.31767037243272905,0.10529081216724528,-3.017075905237936,0.0025522589359074283,0.0948885485258453,-0.17454240990508352,0.1326843576007857
ENSG00000005194,CIAPIN1,EVsiINS_vs_EVsiCONT,-0.09954916672034556,0.07090467178803013,-1.4039860027551962,0.1603230177111762,0.7740942940316745,-0.020433542121665555,0.04525762724987454
ENSG00000005206,SPPL2B,EVsiINS_vs_EVsiCONT,-0.14354310163846679,0.1266570238420859,-1.1333212899225722,0.2570793543576083,0.8604632618730614,-0.01850809990455741,0.056119642318730165
ENSG00000005238,FAM214B,EVsiINS_vs_EVsiCONT,-0.09906276857534825,0.12897489429440168,-0.7680779202596191,0.44244089365560807,0.9425715107976209,-0.010962107167145496,0.047727817111874266
ENSG00000005243,COPZ2,EVsiINS_vs_EVsiCONT,-1.1754389817248478,1.1621037129672658,-1.0114751107055087,0.3117890877237275,NA,-0.00876458290682322,0.10409615746217557
ENSG00000005249,PRKAR2B,EVsiINS_vs_EVsiCONT,0.19452593244877864,0.11721970384439027,1.6594985831649325,0.09701536591813376,0.6588437841902793,0.03579024644160364,0.07320276246418413
ENSG00000005302,MSL3,EVsiINS_vs_EVsiCONT,0.003614157667653217,0.08810944578621709,0.04101895813103137,0.9672807821777382,0.9978204548930749,4.2210329561167956e-4,0.030123757930307655
ENSG00000005339,CREBBP,EVsiINS_vs_EVsiCONT,-0.11124994328077874,0.11070819467295101,-1.0048934824511242,0.3149481431237965,0.8987052821011297,-0.014780073060007953,0.04829517435790249
ENSG00000005379,TSPOAP1,EVsiINS_vs_EVsiCONT,0.04339385221781965,0.15261927476135995,0.28432746968344313,0.77615943669194,0.9888569910507546,0.00387702409477014,0.0463027651935166
ENSG00000005381,MPO,EVsiINS_vs_EVsiCONT,-0.868773316766257,3.717370446651752,-0.23370641404564996,0.8152129079508044,NA,-7.069043383505482e-4,0.1061167332499744
ENSG00000005421,PON1,EVsiINS_vs_EVsiCONT,0.006165920579711742,0.23829867460032877,0.025874758179218322,0.9793572333594054,0.9984424667452346,3.7925337464444076e-4,0.059106475506213
ENSG00000005436,GCFC2,EVsiINS_vs_EVsiCONT,0.06071699761882417,0.11934674568901117,0.5087444761756472,0.6109313428334006,0.9730101319159682,0.006586762851196227,0.04137033314961894
ENSG00000005448,WDR54,EVsiINS_vs_EVsiCONT,-0.16102956765689844,0.12223285854749998,-1.3173999984163176,0.18770458147220942,0.8106373111963954,-0.023341766455849768,0.06089723764067411
ENSG00000005469,CROT,EVsiINS_vs_EVsiCONT,0.21109360379024614,0.14869878853290472,1.4196054041390822,0.1557225912471181,0.7716676849880254,0.02795258725357531,0.07258549114309681
ENSG00000005471,ABCB4,EVsiINS_vs_EVsiCONT,-0.25442311338055196,0.08222938289726832,-3.09406570274777,0.0019743375795838593,0.08097151387540327,-0.1588233177185827,0.1013200424979376
ENSG00000005483,KMT2E,EVsiINS_vs_EVsiCONT,0.05542566395268076,0.11397430467408322,0.48629964544354076,0.6267547305847103,0.9759409453209247,0.0061399758609409156,0.03979785269700256
ENSG00000005486,RHBDD2,EVsiINS_vs_EVsiCONT,-0.044838792552676275,0.11755663095085572,-0.3814229124295084,0.7028894620778388,0.9837789446567288,-0.004791159024629702,0.039581190375525835
ENSG00000005513,SOX8,EVsiINS_vs_EVsiCONT,-0.8295554756688784,0.2102081039545416,-3.9463534471928514,7.935045304398386e-5,0.007295975526657054,-0.5362752937684843,0.25212900942096
ENSG00000005700,IBTK,EVsiINS_vs_EVsiCONT,-0.11792968140501862,0.1175770470056708,-1.0029991772061668,0.3158612582387104,0.8987052821011297,-0.015086300691882859,0.0501181660101461
ENSG00000005801,ZNF195,EVsiINS_vs_EVsiCONT,0.013074593178449999,0.1998538576934717,0.06542076960307325,0.9478389877491915,0.9961074620127957,9.359164727130556e-4,0.05351020246787636
ENSG00000005810,MYCBP2,EVsiINS_vs_EVsiCONT,0.06464004079052336,0.140431118531677,0.4602971297700127,0.6453029610990113,0.9803312071386825,0.006272945801502387,0.04550467623300392
ENSG00000005812,FBXL3,EVsiINS_vs_EVsiCONT,0.18907060729587172,0.09809088897074962,1.9275042695581233,0.05391681648410307,0.5327075991802052,0.047831071152672024,0.07743615087201279
ENSG00000005844,ITGAL,EVsiINS_vs_EVsiCONT,0.8632809243290401,1.7743312598247474,0.486538756249105,0.6265852338110545,NA,0.0028791911164194857,0.10299335251744327
ENSG00000005882,PDK2,EVsiINS_vs_EVsiCONT,-0.18809682123451318,0.12443887688915088,-1.5115599396004535,0.13064584937459064,0.7291903619893398,-0.03011322448294429,0.0691615096177077
ENSG00000005884,ITGA3,EVsiINS_vs_EVsiCONT,0.07078962530741537,0.10871390443375163,0.6511552103305547,0.5149462998513412,0.9651889620949692,0.00837216577469909,0.04069189528840652
ENSG00000005889,ZFX,EVsiINS_vs_EVsiCONT,-0.00955825886733467,0.10724812400603333,-0.0891228537181402,0.9289842750228624,0.9952202134919973,-0.0010389005423260976,0.03541980040580134
ENSG00000005893,LAMP2,EVsiINS_vs_EVsiCONT,-0.016410555777593934,0.11072750876691499,-0.14820667384596078,0.8821796650186827,0.9926007483518607,-0.001762165626172332,0.03645623580731262
ENSG00000005961,ITGA2B,EVsiINS_vs_EVsiCONT,-0.6407334612173365,0.6172522560060831,-1.0380415056936172,0.2992507320936928,0.8897359731205797,-0.014236088370081263,0.09995377489691167
ENSG00000005981,ASB4,EVsiINS_vs_EVsiCONT,0.02389296543146295,0.38892719302571127,0.061433003039937685,0.9510143693616981,0.9961074620127957,8.942491313001963e-4,0.0752786200273631
ENSG00000006007,GDE1,EVsiINS_vs_EVsiCONT,0.008014632556360467,0.07890942012587986,0.10156750035135431,0.9190999769686339,0.9945000465086229,9.620545791548314e-4,0.02741370772433049
ENSG00000006015,REX1BD,EVsiINS_vs_EVsiCONT,-0.14339945078768598,0.17250069039363242,-0.8312978368982767,0.40580539627763174,0.931048046234749,-0.013078119336121567,0.058379719330658573
ENSG00000006016,CRLF1,EVsiINS_vs_EVsiCONT,-0.7269575442079446,0.3852391876633786,-1.8870290652859514,0.05915641641710132,0.5518487031704296,-0.045065128621200164,0.13730247503605664
ENSG00000006025,OSBPL7,EVsiINS_vs_EVsiCONT,-0.11990417311736568,0.16262015289741152,-0.7373266534376394,0.46092372736089704,0.9515376080849164,-0.01114265778597385,0.054370227140680204
ENSG00000006042,TMEM98,EVsiINS_vs_EVsiCONT,0.008412441517001294,0.09793854535476511,0.08589510377685015,0.9315498037473459,0.99532609603945,9.499489343522113e-4,0.03296749989881932
ENSG00000006047,YBX2,EVsiINS_vs_EVsiCONT,0.7129824656584913,0.18999555788963166,3.752627027589048,1.7499111055258574e-4,0.013300879878534762,0.45813524568837954,0.23799592932832225
ENSG00000006059,KRT33A,EVsiINS_vs_EVsiCONT,3.8890608697357294,2.6995637281437452,1.4406256941412892,0.14969045746139123,NA,0.006047072484280253,0.1108226405103985
ENSG00000006062,MAP3K14,EVsiINS_vs_EVsiCONT,-0.09313963590614001,0.10889849604375604,-0.855288541989744,0.39239142916699404,0.9276718794900337,-0.011765462659939722,0.04441587754991493
ENSG00000006071,ABCC8,EVsiINS_vs_EVsiCONT,0.10989076507041072,0.11201357910829933,0.9810486009393898,0.32656877528693057,0.9015125704337654,0.01435175404696051,0.04807375569533722
ENSG00000006116,CACNG3,EVsiINS_vs_EVsiCONT,NA,NA,NA,NA,NA,0,0.13780267629316442
ENSG00000006118,TMEM132A,EVsiINS_vs_EVsiCONT,-0.02663382198650147,0.10445896089770351,-0.25496924110305796,0.7987468562818116,0.9894837361800983,-0.0029670538509656216,0.035368219790632975
ENSG00000006125,AP2B1,EVsiINS_vs_EVsiCONT,-0.048732899173809616,0.10265776502200144,-0.47471225545739537,0.6349920814641723,0.9780170347738648,-0.0056719375703061115,0.03675683760191804
ENSG00000006128,TAC1,EVsiINS_vs_EVsiCONT,NA,NA,NA,NA,NA,0,0.13780267629316442
ENSG00000006194,ZNF263,EVsiINS_vs_EVsiCONT,-0.06439212915298462,0.0691642953354328,-0.9310024607450399,0.3518522912759711,0.9162921421124952,-0.009963296849666986,0.03302139009125268
ENSG00000006210,CX3CL1,EVsiINS_vs_EVsiCONT,-0.9357269824114115,0.3042948389992301,-3.0750668841076827,0.0021045535221231888,0.0844884374069267,-0.2212736273441103,0.2904294493254934
ENSG00000006282,SPATA20,EVsiINS_vs_EVsiCONT,-0.02842831676397587,0.10047957388603104,-0.28292632685943403,0.7772333128387734,0.9888569910507546,-0.003231302967485214,0.034490146360312536
ENSG00000006283,CACNA1G,EVsiINS_vs_EVsiCONT,0.004901602659008959,0.15617372113494793,0.0313855789782555,0.9749620417947098,0.9984424667452346,4.244393248710814e-4,0.045964839531207766
ENSG00000006327,TNFRSF12A,EVsiINS_vs_EVsiCONT,0.09587817398578798,0.15375467138149979,0.6235789334028932,0.5329041492740625,0.9677518535746282,0.009027370208764877,0.050518008362265276
ENSG00000006377,DLX6,EVsiINS_vs_EVsiCONT,0.11821796182417983,0.11417474363326585,1.035412544510728,0.3004762897711107,0.8902975987503573,0.015619530530084628,0.05002404292448462
ENSG00000006432,MAP3K9,EVsiINS_vs_EVsiCONT,0.2846569325907487,0.15157253106656884,1.8780245377424671,0.060377808394777306,0.556523194651065,0.050214377152185886,0.0989069147603267
ENSG00000006451,RALA,EVsiINS_vs_EVsiCONT,0.15797607195359273,0.08094502993757431,1.9516463466061547,0.05098020669209592,0.5196208039217021,0.04597868918144005,0.0693684638541653
ENSG00000006453,BAIAP2L1,EVsiINS_vs_EVsiCONT,0.1490145242605588,0.07802145577815313,1.909917249996821,0.05614386866541865,0.5394227201775222,0.042863820061967164,0.06611797056058748
ENSG00000006459,KDM7A,EVsiINS_vs_EVsiCONT,0.23665813985275347,0.14040925101003007,1.6854882292324733,0.09189441391390302,0.6460699564195123,0.038663470919713304,0.08301192531743042
ENSG00000006468,ETV1,EVsiINS_vs_EVsiCONT,-0.49815464309587487,0.14365881152584617,-3.4676233069507894,5.250827777703379e-4,0.03124749986476214,-0.32138969367749504,0.18992060013213743
ENSG00000006530,AGK,EVsiINS_vs_EVsiCONT,-0.010765758730218029,0.07167575732324911,-0.15020083682779578,0.8806061656923792,0.9926007483518607,-0.0013129508456302865,0.02518786576155475
ENSG00000006534,ALDH3B1,EVsiINS_vs_EVsiCONT,0.9435158511506767,2.475159306524991,0.3811939896811447,0.7030593085936924,NA,0.0016746367242433506,0.10451602435302246
ENSG00000006555,TTC22,EVsiINS_vs_EVsiCONT,-0.2321391881064613,0.09707346268085824,-2.3913764039678833,0.016785334431961674,0.30163800112316475,-0.0848848912632862,0.09919760970620788
ENSG00000006576,PHTF2,EVsiINS_vs_EVsiCONT,0.334427983825271,0.0984347817963718,3.397457460891102,6.801516169589838e-4,0.037889097567532705,0.22784169384415445,0.1258779198921753
ENSG00000006606,CCL26,EVsiINS_vs_EVsiCONT,NA,NA,NA,NA,NA,0,0.13780267629316442
ENSG00000006607,FARP2,EVsiINS_vs_EVsiCONT,0.1573699740633744,0.12365710795561548,1.272631850001373,0.20314871105527982,0.8237569607724826,0.02209484743496477,0.059755615112961465
ENSG00000006611,USH1C,EVsiINS_vs_EVsiCONT,0.03040749559120621,0.07741120015940549,0.39280485935615206,0.6944636153304187,0.983396851013239,0.0038049525087818655,0.02848433021065816
ENSG00000006625,GGCT,EVsiINS_vs_EVsiCONT,0.0355786630231167,0.10880941696857502,0.3269814691994176,0.7436819009596638,0.9863284987419102,0.003924987229568231,0.03697433280318239
ENSG00000006634,DBF4,EVsiINS_vs_EVsiCONT,-0.06249912238251596,0.10369853652222139,-0.6027001390624556,0.5467081890381247,0.9677518535746282,-0.007467592856430934,0.03864438647795019
