"gene_id","wald_stat"
"ENSG00000126351",10.506128550348
"ENSG00000227877",10.4110929997243
"ENSG00000105523",10.3851934500324
"ENSG00000184117",10.37550687696
"ENSG00000146151",10.3665906568023
"ENSG00000164627",10.3371569074957
"ENSG00000169994",10.3361886560312
"ENSG00000012171",10.3343853699292
"ENSG00000138109",10.3032685140923
"ENSG00000140284",10.2831930710483
"ENSG00000235531",10.1977340376032
"ENSG00000130829",10.1496811082886
"ENSG00000105639",10.1440830926399
"ENSG00000116176",10.1425843744212
"ENSG00000197448",10.1340375590314
"ENSG00000070019",10.0739005506345
"ENSG00000112304",10.0733164480027
"ENSG00000054277",10.0675401346716
"ENSG00000129965",10.0463439808621
"ENSG00000100079",9.97847433298293
"ENSG00000187922",9.97598065132715
"ENSG00000146063",9.94421576665213
"ENSG00000133878",9.89139438473461
"ENSG00000130988",9.88933579645809
"ENSG00000164076",9.86356259247121
"ENSG00000118849",9.85134573882111
"ENSG00000169241",9.77799149457504
"ENSG00000180628",9.70327739157057
"ENSG00000124222",9.69963966841051
"ENSG00000249715",9.68921903828849
"ENSG00000130958",9.66816964982881
"ENSG00000196511",9.66156380742238
"ENSG00000260604",9.59071586638316
"ENSG00000130158",9.56926250438062
"ENSG00000137261",9.5486732345386
"ENSG00000156453",9.525422281728
"ENSG00000133121",9.52375673708013
"ENSG00000163191",9.46318695217487
"ENSG00000001630",9.43705327709539
"ENSG00000265763",9.43075661258734
"ENSG00000115718",9.40474687914767
"ENSG00000127831",9.39670928831827
"ENSG00000165810",9.39127100139109
"ENSG00000160182",9.36151740167967
"ENSG00000101849",9.33825872580958
"ENSG00000181061",9.33326740248457
"ENSG00000107099",9.32133023509607
"ENSG00000234155",9.27020640231075
"ENSG00000167363",9.25875639410162
"ENSG00000101638",9.17762529398008
"ENSG00000138030",9.16952839846448
"ENSG00000105664",9.12181231166652
"ENSG00000059377",9.12050400083959
"ENSG00000258867",9.10799660730664
"ENSG00000183833",9.09435319449418
"ENSG00000113303",9.09144384477686
"ENSG00000112759",9.0810560931
"ENSG00000113924",9.0798201424685
"ENSG00000205795",9.07167385207821
"ENSG00000184227",9.04602872735448
"ENSG00000221963",9.02845191171458
"ENSG00000127990",9.0116402032855
"ENSG00000046647",8.99827611748126
"ENSG00000196459",8.94033107483255
"ENSG00000257337",8.9132625458309
"ENSG00000129007",8.90798291441264
"ENSG00000250799",8.90078354700518
"ENSG00000163623",8.8803626357117
"ENSG00000249790",8.85082808350623
"ENSG00000187391",8.81760787808572
"ENSG00000285662",8.81215321358879
"ENSG00000139187",8.79073555908801
"ENSG00000198610",8.78201112100926
"ENSG00000186998",8.74268268474679
"ENSG00000204628",8.736712667071
"ENSG00000105819",8.7177240056021
"ENSG00000070756",8.71689270934654
"ENSG00000118197",8.6924582361247
"ENSG00000016391",8.6790055378213
"ENSG00000123131",8.66270813304802
"ENSG00000216895",8.66182291357104
"ENSG00000241685",8.62068123261104
"ENSG00000006757",8.60700204358695
"ENSG00000267586",8.59288548517241
"ENSG00000106028",8.58593296012829
"ENSG00000258818",8.58570759324973
"ENSG00000198056",8.55314033480905
"ENSG00000182218",8.54858346439862
"ENSG00000129103",8.53459828411663
"ENSG00000133195",8.52211961663816
"ENSG00000113504",8.52161841954257
"ENSG00000166295",8.4768951807607
"ENSG00000267795",8.47079831477471
"ENSG00000144857",8.46468714643348
"ENSG00000182919",8.45942496429814
"ENSG00000059378",8.45062306291763
"ENSG00000239911",8.44468330276892
"ENSG00000138675",8.42603948035393
"ENSG00000225489",8.41030579984959
"ENSG00000153363",8.39313172650079
"ENSG00000105355",8.3848889568695
"ENSG00000177943",8.38379943024197
"ENSG00000076944",8.37049740042127
"ENSG00000172794",8.34475789826542
"ENSG00000198947",8.34201498785268
"ENSG00000178685",8.31883674371904
"ENSG00000070778",8.2815886203017
"ENSG00000168243",8.27832480275116
"ENSG00000178695",8.27027262201697
"ENSG00000083807",8.25816273436569
"ENSG00000102054",8.2573811685031
"ENSG00000117226",8.24793518950327
"ENSG00000142621",8.24736547356244
"ENSG00000106025",8.2450614132868
"ENSG00000105948",8.23361353059875
"ENSG00000198569",8.22363732647225
"ENSG00000107954",8.22326570962754
"ENSG00000112679",8.21791723725284
"ENSG00000245060",8.21219735961027
"ENSG00000130813",8.18663969256783
"ENSG00000085276",8.17979764662439
"ENSG00000120915",8.17076561162737
"ENSG00000244274",8.1650079453434
"ENSG00000116985",8.15734952274585
"ENSG00000013374",8.14966488126065
"ENSG00000102554",8.14802719102727
"ENSG00000203499",8.13511434210699
"ENSG00000109107",8.12466768026873
"ENSG00000189157",8.11639264015223
"ENSG00000046653",8.09809402454691
"ENSG00000106003",8.08876394950522
"ENSG00000172059",8.06293015893261
"ENSG00000169903",8.05775993937494
"ENSG00000277496",8.0372667767796
"ENSG00000164815",8.03514078897488
"ENSG00000068078",8.02736266306791
"ENSG00000225872",8.01608689780951
"ENSG00000157399",7.99637638195245
"ENSG00000145217",7.98349435191081
"ENSG00000106397",7.96219503140592
"ENSG00000121858",7.95354991229453
"ENSG00000106299",7.93769602614137
"ENSG00000275183",7.9329964275318
"ENSG00000197888",7.92551101580947
"ENSG00000136167",7.92251868193387
"ENSG00000123595",7.91813087067886
"ENSG00000101342",7.89645722794653
"ENSG00000105379",7.88522849472375
"ENSG00000231764",7.87111669860869
"ENSG00000258702",7.86815534403489
"ENSG00000258839",7.86192230457446
"ENSG00000245848",7.86097172853111
"ENSG00000231877",7.85426095144631
"ENSG00000156042",7.85351816678201
"ENSG00000227502",7.83813545366886
"ENSG00000139874",7.82848003536891
"ENSG00000214253",7.82300824703468
"ENSG00000164266",7.80586185726293
"ENSG00000182165",7.80345668600054
"ENSG00000280002",7.79811447771721
"ENSG00000271646",7.79570447350934
"ENSG00000171105",7.74948403273379
"ENSG00000105976",7.74834331566605
"ENSG00000131831",7.73681228028036
"ENSG00000197943",7.7276203868532
"ENSG00000257743",7.69774744182808
"ENSG00000118640",7.69207366470499
"ENSG00000162882",7.68730056251544
"ENSG00000117472",7.67614887725104
"ENSG00000046651",7.67475491522412
"ENSG00000257008",7.67397133376621
"ENSG00000257093",7.65639711471014
"ENSG00000187848",7.64148501563464
"ENSG00000092036",7.63850375786323
"ENSG00000198053",7.63004138903017
"ENSG00000162976",7.62337586700612
"ENSG00000114270",7.61209731670999
"ENSG00000130429",7.6116026964696
"ENSG00000173674",7.60173896226565
"ENSG00000126218",7.59510440493503
"ENSG00000151491",7.58941416516998
"ENSG00000249201",7.58129648029097
"ENSG00000239521",7.57085404449127
"ENSG00000125384",7.56105337625529
"ENSG00000125629",7.53259606068235
"ENSG00000057593",7.52722183892036
"ENSG00000162949",7.51227582226974
"ENSG00000079950",7.49454589032112
"ENSG00000277301",7.48442587631816
"ENSG00000132698",7.4800978209051
"ENSG00000251381",7.47938792233983
"ENSG00000143627",7.47801325355333
"ENSG00000196305",7.46521081486565
"ENSG00000091704",7.44615903052792
"ENSG00000140093",7.43911553257692
"ENSG00000179523",7.43421049245526
"ENSG00000178234",7.40837425323705
"ENSG00000272686",7.40707721714111
"ENSG00000184792",7.40300068570837
"ENSG00000130600",7.40229347551723
"ENSG00000067182",7.39703353037995
"ENSG00000197324",7.36898830635742
"ENSG00000137193",7.36755370109141
"ENSG00000152779",7.36579322594915
"ENSG00000169692",7.3439278217573
"ENSG00000165912",7.34275659547445
"ENSG00000143878",7.30915155483913
"ENSG00000091428",7.30734405888171
"ENSG00000047230",7.30585408064637
"ENSG00000132881",7.30153801318547
"ENSG00000005302",7.28908617219575
"ENSG00000188039",7.28059252503781
"ENSG00000169871",7.27388821891137
"ENSG00000245556",7.26303403569238
"ENSG00000250874",7.23216966663596
"ENSG00000196169",7.21582870918005
"ENSG00000179954",7.20995778814518
"ENSG00000186088",7.20560897705384
"ENSG00000164749",7.20407799880406
"ENSG00000064201",7.20050961642124
"ENSG00000132541",7.19921314938246
"ENSG00000118855",7.19806957805265
"ENSG00000142949",7.1965862357476
"ENSG00000178826",7.17916435957132
"ENSG00000258986",7.16414660086447
"ENSG00000162600",7.15962888188625
"ENSG00000135776",7.14985345637796
"ENSG00000014914",7.14518110193511
"ENSG00000155629",7.12982818840562
"ENSG00000172955",7.12896465043575
"ENSG00000196371",7.12587481751039
"ENSG00000133111",7.1257006482365
"ENSG00000064419",7.1221788362066
"ENSG00000214562",7.12216058497589
"ENSG00000141562",7.12125604215094
"ENSG00000260220",7.1165096088383
"ENSG00000106479",7.11095776907734
"ENSG00000096872",7.10783366891444
"ENSG00000185065",7.10782977719656
"ENSG00000117533",7.10536441400421
"ENSG00000146376",7.10024928320399
"ENSG00000095203",7.09334031724102
"ENSG00000177189",7.09306384591507
"ENSG00000067715",7.09286780310562
"ENSG00000223797",7.09003278742582
"ENSG00000145476",7.08599696144342
"ENSG00000184162",7.08375192194594
"ENSG00000089063",7.08305235880657
"ENSG00000105514",7.07333225303172
"ENSG00000133678",7.07153199117464
"ENSG00000244005",7.06507315653762
"ENSG00000239789",7.06203624833561
"ENSG00000175745",7.05759712997789
"ENSG00000187742",7.05515570094348
"ENSG00000262445",7.0461692673142
"ENSG00000184368",7.02762367604069
"ENSG00000163932",7.02642542275627
"ENSG00000147955",7.01676668219778
"ENSG00000112297",7.01532558899853
"ENSG00000136111",7.00678891071736
"ENSG00000142634",7.00317582082468
"ENSG00000214102",6.99641337643292
"ENSG00000205542",6.99317611756117
"ENSG00000160145",6.98533875565565
"ENSG00000244187",6.98452705950471
"ENSG00000164099",6.98181443504885
"ENSG00000165312",6.97326525064493
"ENSG00000121486",6.97025557692348
"ENSG00000160972",6.96554824991333
"ENSG00000173567",6.96170390695608
"ENSG00000100577",6.95854936421277
"ENSG00000135324",6.95745529912548
"ENSG00000133597",6.95361523301027
"ENSG00000047634",6.95350385450521
"ENSG00000264404",6.94052647257816
"ENSG00000158623",6.93778254204738
"ENSG00000168310",6.92893869603657
"ENSG00000149654",6.92816033737844
"ENSG00000137880",6.89818995507703
"ENSG00000031698",6.89709614026109
"ENSG00000100889",6.8917223083349
"ENSG00000006327",6.87986542993958
"ENSG00000166436",6.87653285744401
"ENSG00000116667",6.87324842288121
"ENSG00000130150",6.83640145066644
"ENSG00000250722",6.83468701799911
"ENSG00000105808",6.82980391304562
"ENSG00000247271",6.82662486898813
"ENSG00000258474",6.81872709126979
"ENSG00000077080",6.81603212734276
"ENSG00000124596",6.81378637452257
"ENSG00000150361",6.8088130527022
"ENSG00000169093",6.80275653233967
"ENSG00000146409",6.77383087382193
"ENSG00000106018",6.77158287842301
"ENSG00000144063",6.76921901826698
"ENSG00000006530",6.76835915228352
"ENSG00000224424",6.762748204629
"ENSG00000175938",6.76049567904941
"ENSG00000090238",6.7429449633364
"ENSG00000106477",6.74069535275224
"ENSG00000114268",6.73226226831666
"ENSG00000260285",6.72627167091427
"ENSG00000148935",6.7260616576715
"ENSG00000134324",6.72365980192546
"ENSG00000253313",6.71988250955152
"ENSG00000117868",6.71420320596768
"ENSG00000102934",6.71359784198025
"ENSG00000035115",6.71114731931142
"ENSG00000104687",6.70701762759546
"ENSG00000055118",6.68782834915636
"ENSG00000104361",6.67798770503287
"ENSG00000247596",6.66775094803068
"ENSG00000085871",6.66389174426422
"ENSG00000117394",6.65945326496613
"ENSG00000184545",6.65480189055926
"ENSG00000173193",6.63809819935792
"ENSG00000102890",6.63227335574012
"ENSG00000165055",6.62757689947952
"ENSG00000181381",6.62712645145685
"ENSG00000259881",6.6236625569219
"ENSG00000112874",6.62243803560294
"ENSG00000184384",6.62227053104786
"ENSG00000156313",6.61647499159271
"ENSG00000168237",6.61540010819523
"ENSG00000147535",6.60140128466219
"ENSG00000038002",6.59447603501584
"ENSG00000186369",6.59364379230848
"ENSG00000188242",6.58918768394224
"ENSG00000167703",6.58245904178238
"ENSG00000188070",6.57921981625844
"ENSG00000175215",6.57799121800986
"ENSG00000256925",6.57748921013662
"ENSG00000256151",6.57725996899961
"ENSG00000130707",6.5735249783615
"ENSG00000160870",6.57146601878826
"ENSG00000126822",6.5700898784358
"ENSG00000177628",6.56863835530399
"ENSG00000005189",6.5600290423483
"ENSG00000106617",6.55425438390133
"ENSG00000176896",6.5499288637314
"ENSG00000102854",6.54869448800021
"ENSG00000155093",6.53289379929075
"ENSG00000134323",6.53084339736546
"ENSG00000100441",6.52450065674991
"ENSG00000196189",6.52206399248708
"ENSG00000256162",6.50622992664921
"ENSG00000184305",6.50418035752902
"ENSG00000134202",6.50401729586382
"ENSG00000187908",6.50009158458931
"ENSG00000130702",6.49571522596112
"ENSG00000187800",6.49448574549074
"ENSG00000065621",6.48787872746008
"ENSG00000103460",6.48720147534829
"ENSG00000131828",6.48229849445992
"ENSG00000102024",6.48214100700261
"ENSG00000104635",6.47926731910749
"ENSG00000168792",6.47842941096121
"ENSG00000174516",6.46532828942598
"ENSG00000141738",6.46356802849916
"ENSG00000285230",6.46295391538457
"ENSG00000125457",6.46236781819443
"ENSG00000160401",6.4623479209605
"ENSG00000056736",6.45419627466072
"ENSG00000173153",6.44803785638218
"ENSG00000157873",6.44664142450143
"ENSG00000170632",6.44620549720285
"ENSG00000170667",6.44487014940409
"ENSG00000157800",6.43974451843703
"ENSG00000136960",6.43377259184411
"ENSG00000140105",6.43103298701514
"ENSG00000166900",6.42848839541274
"ENSG00000186665",6.42614181500333
"ENSG00000268756",6.42406071176012
"ENSG00000119698",6.41997448726627
"ENSG00000117676",6.41525821516796
"ENSG00000106367",6.41462295942188
"ENSG00000117569",6.41178474390362
"ENSG00000100522",6.41148946352712
"ENSG00000204228",6.40669330516394
"ENSG00000196549",6.40498460394382
"ENSG00000165626",6.40469587310686
"ENSG00000260267",6.39677315810298
"ENSG00000245750",6.38793366147916
"ENSG00000145321",6.37780857623721
"ENSG00000137331",6.37258796924299
"ENSG00000233937",6.36371218525675
"ENSG00000089356",6.36042324058888
"ENSG00000137960",6.34602936255655
"ENSG00000108381",6.34530026418448
"ENSG00000197177",6.34431994175913
"ENSG00000184898",6.33765667214277
"ENSG00000106278",6.33696970598419
"ENSG00000235863",6.32790091408454
"ENSG00000184903",6.32337211887402
"ENSG00000178538",6.31644520005568
"ENSG00000171295",6.31416618983255
"ENSG00000235314",6.31098047591721
"ENSG00000136044",6.30254413056673
"ENSG00000108799",6.29159180682503
"ENSG00000280187",6.29129106694283
"ENSG00000180900",6.28873997358801
"ENSG00000089820",6.28704999313172
"ENSG00000184481",6.27850125521325
"ENSG00000268858",6.27827179715288
"ENSG00000173557",6.27675281889338
"ENSG00000214194",6.2730272781939
"ENSG00000086712",6.27101316177576
"ENSG00000176473",6.27094556263761
"ENSG00000204267",6.26550724861637
"ENSG00000170558",6.26119394830984
"ENSG00000267296",6.25790382045474
"ENSG00000197226",6.2566725939983
"ENSG00000111186",6.24673738811042
"ENSG00000135185",6.2396130615811
"ENSG00000168060",6.23830131080457
"ENSG00000163879",6.23764025239969
"ENSG00000214999",6.23395486287952
"ENSG00000138587",6.22334836325821
"ENSG00000204427",6.22226760572648
"ENSG00000198839",6.21427203082867
"ENSG00000198963",6.21368737983873
"ENSG00000187210",6.20614115938344
"ENSG00000137124",6.1985705189204
"ENSG00000146963",6.19796610590005
"ENSG00000205707",6.1890893703818
"ENSG00000175482",6.18686803373068
"ENSG00000134030",6.17780365592602
"ENSG00000133816",6.17720375381466
"ENSG00000131558",6.17702708541359
"ENSG00000005448",6.17181841370777
"ENSG00000088298",6.16146841473382
"ENSG00000147262",6.15897565977559
"ENSG00000268460",6.15865138597433
"ENSG00000185158",6.15713024504362
"ENSG00000225377",6.15597826033178
"ENSG00000140043",6.15101852086268
"ENSG00000260077",6.14719133908909
"ENSG00000181004",6.14649469073097
"ENSG00000141736",6.1433916068608
"ENSG00000144648",6.1369284067945
"ENSG00000178035",6.13580496853161
"ENSG00000176597",6.13188905577945
"ENSG00000138166",6.13181065143956
"ENSG00000230269",6.12637909682842
"ENSG00000137434",6.12478371099492
"ENSG00000012174",6.12426925607952
"ENSG00000205413",6.1239815145064
"ENSG00000067704",6.11734029900272
"ENSG00000255545",6.1137279993113
"ENSG00000168090",6.10954013728878
"ENSG00000250696",6.10917019502916
"ENSG00000169372",6.10730416168694
"ENSG00000149380",6.09922390071083
"ENSG00000135249",6.09913156578119
"ENSG00000168071",6.09859864444987
"ENSG00000157224",6.0973708452932
"ENSG00000168216",6.09185340465762
"ENSG00000215869",6.08465839682938
"ENSG00000106633",6.08132101317032
"ENSG00000233058",6.08000242916956
"ENSG00000172531",6.07814609910993
"ENSG00000183891",6.07270883369152
"ENSG00000134317",6.07243432599989
"ENSG00000127980",6.06948047007722
"ENSG00000143036",6.0670446105586
"ENSG00000100353",6.06609593668194
"ENSG00000124302",6.0613024753742
"ENSG00000132437",6.05043941288425
"ENSG00000138028",6.04462275911246
"ENSG00000171992",6.04274667608402
"ENSG00000121897",6.04174494373405
"ENSG00000111271",6.03582166394723
"ENSG00000077063",6.02571923254002
"ENSG00000006611",6.02443062999691
"ENSG00000005981",6.01999188227596
"ENSG00000105647",6.01905123823832
"ENSG00000106541",6.01632188356247
"ENSG00000132793",6.0157934228567
"ENSG00000222011",6.00767935533432
"ENSG00000104760",6.00654838464562
"ENSG00000130741",6.00573262750192
"ENSG00000153214",6.00010007147643
"ENSG00000182749",5.99793255550629
"ENSG00000106701",5.99792910187597
"ENSG00000167244",5.99726662842703
"ENSG00000197444",5.99479366065074
"ENSG00000186591",5.99043518773902
"ENSG00000143819",5.98049072581406
"ENSG00000198732",5.97272916117619
"ENSG00000113300",5.95871563315577
"ENSG00000070214",5.95808255115709
"ENSG00000144802",5.95710598626988
"ENSG00000148225",5.95469360911421
"ENSG00000178882",5.95389443397603
"ENSG00000075303",5.94681464440027
"ENSG00000164081",5.94527614441546
"ENSG00000222009",5.94450590254595
"ENSG00000113269",5.94409614206203
"ENSG00000196167",5.9397397150743
"ENSG00000141959",5.93642227692818
"ENSG00000176055",5.93134787360586
"ENSG00000228274",5.92148420126176
"ENSG00000181513",5.92135865192086
"ENSG00000111981",5.92116358337829
"ENSG00000181038",5.9202866684531
"ENSG00000164023",5.91902817266788
"ENSG00000134716",5.91879099842718
"ENSG00000168209",5.91473799475649
"ENSG00000167476",5.90967190952432
"ENSG00000044446",5.90506876205903
"ENSG00000170899",5.90158154191229
"ENSG00000135317",5.89967778235526
"ENSG00000152785",5.89722654210166
"ENSG00000110900",5.89656799515312
"ENSG00000116039",5.88839032707834
"ENSG00000185507",5.88779549433531
"ENSG00000128536",5.88147032124076
"ENSG00000166529",5.88092428884093
"ENSG00000238197",5.87997165018297
"ENSG00000101868",5.87605061369686
"ENSG00000164967",5.86830942160445
"ENSG00000119673",5.85848493241621
"ENSG00000050748",5.85633604133944
"ENSG00000133706",5.85515704066087
"ENSG00000143554",5.84884110556629
"ENSG00000273344",5.84790722833633
"ENSG00000106665",5.84489711504981
"ENSG00000065361",5.84418362128199
"ENSG00000115252",5.84234737438584
"ENSG00000160868",5.84077754869511
"ENSG00000166949",5.83926804732105
"ENSG00000110013",5.83704191023636
"ENSG00000156475",5.8336451325822
"ENSG00000273763",5.83349311786945
"ENSG00000100033",5.82957870420975
"ENSG00000263004",5.82740174522317
"ENSG00000100938",5.82472458822063
"ENSG00000143486",5.81782093271564
"ENSG00000021355",5.81764129530966
"ENSG00000120899",5.81651662852583
"ENSG00000136813",5.81478600855331
"ENSG00000164078",5.81290309386568
"ENSG00000213846",5.80609164613766
"ENSG00000107338",5.80518135927913
"ENSG00000126814",5.80148344631295
"ENSG00000248275",5.80098209537372
"ENSG00000198742",5.79950446095838
"ENSG00000004961",5.79607982756699
"ENSG00000197894",5.78860124676877
"ENSG00000104321",5.78792117141818
"ENSG00000010318",5.7827057517052
"ENSG00000128564",5.78121553275551
"ENSG00000151150",5.78120213592611
"ENSG00000104432",5.78075732613432
"ENSG00000129521",5.78061919366859
"ENSG00000279453",5.77946414646767
"ENSG00000148218",5.77668120669634
"ENSG00000221990",5.77435139359463
"ENSG00000179152",5.76046286201512
"ENSG00000174808",5.75794150780741
"ENSG00000013619",5.75570836653337
"ENSG00000183734",5.75399423169146
"ENSG00000272079",5.74946208745818
"ENSG00000149474",5.74374968452056
"ENSG00000197024",5.74252178320541
"ENSG00000131069",5.74219234489458
"ENSG00000162337",5.74103830631806
"ENSG00000120055",5.73610642191017
"ENSG00000115423",5.73544548906093
"ENSG00000135269",5.73493531168389
"ENSG00000253953",5.73438111480092
"ENSG00000152818",5.72897729029638
"ENSG00000164434",5.72876608684277
"ENSG00000142185",5.72811635002296
"ENSG00000106290",5.72301988234987
"ENSG00000075142",5.71793484373389
"ENSG00000143303",5.71211078271453
"ENSG00000112306",5.71070146345705
"ENSG00000228055",5.70988267572906
"ENSG00000260806",5.70648348538335
"ENSG00000250132",5.70146600103824
"ENSG00000184831",5.69864127338874
"ENSG00000101911",5.69656683072263
"ENSG00000170412",5.69273625029229
"ENSG00000149527",5.68796214024852
"ENSG00000164054",5.68265995715843
"ENSG00000151320",5.68239617919369
"ENSG00000123240",5.67593071684409
"ENSG00000063127",5.67499406296147
"ENSG00000174456",5.66642859900917
"ENSG00000119950",5.66507654515422
"ENSG00000172456",5.66369371796315
"ENSG00000008282",5.65492847222552
"ENSG00000078070",5.65394438376195
"ENSG00000261332",5.6466412607448
"ENSG00000152782",5.64590828072354
"ENSG00000185305",5.64160748117309
"ENSG00000135473",5.63887941516547
"ENSG00000137074",5.6371945800997
"ENSG00000138669",5.63554328738384
"ENSG00000245694",5.63445923883201
"ENSG00000143184",5.63224017325394
"ENSG00000145029",5.6321559235068
"ENSG00000133135",5.6311116094183
"ENSG00000258289",5.62928885382576
"ENSG00000186529",5.62834993656242
"ENSG00000155849",5.61965242661487
"ENSG00000016864",5.61248212117464
"ENSG00000224093",5.61248193356229
"ENSG00000179085",5.60933067788926
"ENSG00000090263",5.6004109204423
"ENSG00000158019",5.59936504816976
"ENSG00000165516",5.59901630260977
"ENSG00000106246",5.59772898228063
"ENSG00000171476",5.59670521779346
"ENSG00000254528",5.59627891025795
"ENSG00000145022",5.59366151918606
"ENSG00000261455",5.58698110221383
"ENSG00000050405",5.5745015527313
"ENSG00000221995",5.57412361530669
"ENSG00000243083",5.57402636989401
"ENSG00000171729",5.57282869171334
"ENSG00000141642",5.57277634308329
"ENSG00000168894",5.57031558480795
"ENSG00000143248",5.56779201589408
"ENSG00000001631",5.5647474535867
"ENSG00000111057",5.56279854243808
"ENSG00000108963",5.55696946385769
"ENSG00000198814",5.5555370642806
"ENSG00000122783",5.54727622002925
"ENSG00000259431",5.54289107091637
"ENSG00000165591",5.5331324503885
"ENSG00000090621",5.53170342723207
"ENSG00000231312",5.53126413957038
"ENSG00000166046",5.52825566419242
"ENSG00000067057",5.52603298035949
"ENSG00000250790",5.52595071804304
"ENSG00000005469",5.52418095350108
"ENSG00000108984",5.51821259525118
"ENSG00000157184",5.51609837979792
"ENSG00000160190",5.51556770360788
"ENSG00000158856",5.51357219804
"ENSG00000146834",5.51226680453788
"ENSG00000115267",5.50620055780055
"ENSG00000196814",5.5043714748514
"ENSG00000198715",5.49936466907024
"ENSG00000182938",5.49749833000721
"ENSG00000055957",5.4954201153657
"ENSG00000125124",5.49455288053047
"ENSG00000114626",5.49027248299597
"ENSG00000161010",5.48901734167187
"ENSG00000061794",5.48564126440492
"ENSG00000143443",5.47157157178025
"ENSG00000140548",5.47013204993199
"ENSG00000159248",5.46943988296744
"ENSG00000146859",5.46654346602217
"ENSG00000179981",5.46493789961603
"ENSG00000110442",5.4645299401331
"ENSG00000168306",5.46412996778426
"ENSG00000105829",5.46375547197228
"ENSG00000180525",5.46029412467341
"ENSG00000106105",5.4491099777677
"ENSG00000163344",5.44511727845892
"ENSG00000102699",5.44336675538733
"ENSG00000125863",5.43933724312476
"ENSG00000164978",5.43757893541327
"ENSG00000234771",5.43529216523453
"ENSG00000214530",5.43454393987908
"ENSG00000265203",5.43416066182889
"ENSG00000106400",5.43382877453961
"ENSG00000154310",5.42346166537777
"ENSG00000120697",5.4197012892087
"ENSG00000184887",5.41053536849361
"ENSG00000100865",5.40632311674921
"ENSG00000188338",5.40463322870237
"ENSG00000166986",5.40330095587006
"ENSG00000260372",5.40040808945484
"ENSG00000196670",5.39925917347787
"ENSG00000176783",5.3976046977244
"ENSG00000125246",5.39036891724913
"ENSG00000135775",5.38961356335161
